7.07078604661182 4.318178735870251 0
6.497704781196275 11.174172407607237 1
10.677791801074452 4.017715491415952 0
15.903206696137811 5.78256173264107 0
13.466722642255032 -0.42922573529800734 1
11.06013947974162 17.35755048484534 0
2.362264405513966 8.424942887300084 0
-1.1693379473839487 2.3774315752400574 0
15.488011960844833 13.097994672820715 1
-1.9336024503951172 11.806137627910974 1
6.810059950721842 4.258501701096832 0
3.528214348843032 5.439507778638619 1
16.151445978298568 9.651206724248345 0
15.125107745417885 13.781532390469359 1
10.445030988461266 14.68467886706932 1
8.096423662262193 6.196914145323055 0
6.015693182661133 9.127920841562783 0
-0.8482437697162941 10.072772515257414 0
2.508911247478138 11.020320438877132 0
16.347736473409554 7.387499133433052 1
4.315645717636533 7.365261513419749 0
0.44261214965712936 5.484388209604934 1
13.0347409079477 13.687724932311376 1
3.539702163413523 10.853017507949694 0
2.676406194035371 10.683680907056475 0
8.360845528678617 15.320453915733767 0
1.6895343726039407 12.893683037726941 1
9.74240792588429 5.461950829612959 1
13.492018520101492 16.365778951799985 0
11.105960845477473 16.953936599147056 1
4.7325914790765955 14.093188068963912 1
-1.7844965347006083 1.4940510657258157 1
2.7896683543146725 1.8263101867109568 0
-0.76588528444743 1.7532519953747294 0
12.052782659969072 16.50727914558904 0
0.3960998483628996 8.242686430939791 0
-0.6663882484801178 7.710525353046337 0
0.34178888779845384 11.680718212529197 0
-2.553382741319536 16.40067393070841 1
5.284281751149587 15.153211349660037 0
15.56691997469105 8.658260353984108 0
3.8797377492839287 1.5056107659277824 1
0.018056684063826545 1.3880940474342678 0
-0.6913350335519357 3.51130993196531 0
7.9593357449790725 7.934702136919591 1
13.186015665270318 12.079064655105793 1
2.9697287134073242 1.6482556485742674 0
1.3328417634442302 12.274133820080355 0
14.534560742517659 16.702201781364423 1
-2.3644152151954647 3.403327664210172 1
-1.2773563972643025 10.034607933077904 0
-0.3726159277827954 3.8436921547138603 0
10.219077056303984 7.476134468056006 1
-1.1517910390266914 6.543868422913679 0
-0.8371392860036144 1.9884051089669106 0
-0.8152667069014508 10.275027616329425 0
2.7207287836390717 1.9259247496445902 0
